device,context_screen_density,query_text,active_tab,name,context_request_ip,widget_id,id,country,country_code,referrer_page,referrer,context_screen_width,channel,adset,context_page_referring_domain,context_page_search,context_source_id,gclid,context_locale,context_page_initial_referrer,adgroup,context_screen_inner_height,context_destination_type,context_page_initial_referring_domain,event_text,uuid_ts,context_app_name,context_screen_height,page,source,context_destination_id,context_ip,context_screen_inner_width,context_page_title,received_at,query_length,sent_at,device_type,user_id,component_name,context_page_referrer,network_type,application,fbclid,os,context_page_tab_url,context_page_url,browser,device_orientation,campaign,placement,medium,context_app_namespace,context_timezone,region,context_library_name,exp_version,event,context_app_version,content,term,context_library_version,original_timestamp,isp,ip_address,context_source_type,version,creative,context_app_install_type,context_session_id,timezone,context_page_path,timestamp,anonymous_id,context_user_agent,component_position,city,utm_search,gc_name,external_user_id,gc_id,context_session_start,context_traits_obpp_kyc_status,obpp_kyc_status,investment_status,context_traits_investment_status,context_traits_external_user_id,context_traits_gc_id,context_traits_gc_name,context_campaign_medium,context_campaign_source,context_campaign_name
Not received,2.0,Blu,bonds,Not received,ip_5de66f3b6e,no-context,64b8680e-4fff-4a01-914e-5247f290941b,India,IN,/discover,Not received,360,web,Not received,,?type=bonds,1zPBioi9zJvy4kIey0DcD3upWe6,Not received,en-GB,$direct,Not received,469,POSTGRES,,asset_search_empty_state,2026-05-07T21:30:21.165+05:30,RudderLabs JavaScript SDK,800,/assets,Not received,1zPDwwVTM2IViEcrnPu1ijq5MB9,ip_5de66f3b6e,360,Invest in non-market linked investment opportunities,2026-05-07T21:16:47.457+05:30,3,2026-05-07T21:16:46.314+05:30,Phone,616572,Unknown,$direct,4g,Mobile App,Not received,Android,https://www.gripinvest.in/assets?type=bonds,https://www.gripinvest.in/assets?type=bonds,Chrome,Portrait,Not received,Not received,Not received,com.rudderlabs.javascript,GMT+0530,Gujarat,RudderLabs JavaScript SDK,,asset_search_empty_state,3.11.17,Not received,Not received,3.11.17,2026-05-07T21:16:46.311+05:30,Hathway IP Over Cable Internet,ip_5de66f3b6e,Javascript,IPv4,Not received,npm,1778168787820.0,Asia/Kolkata,/assets,2026-05-07T21:16:47.454+05:30,8e4cafd3-3384-4cff-aa08-cf809647fd22,"Mozilla/5.0 (Linux; Android 11; CPH1933 Build/RKQ1.200903.002; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.112 Mobile Safari/537.36",0,Surat,,,,,,True,True,True,True,,,,,,
Not received,3.0,Highways invi,bonds,Not received,ip_f9379a19ba,no-context,22131092-942e-4ff0-839b-e44822b3702a,India,IN,/discover,Not received,360,web,Not received,,?type=bonds,1zPBioi9zJvy4kIey0DcD3upWe6,Not received,en-US,$direct,Not received,525,POSTGRES,,asset_search_empty_state,2026-05-07T22:00:32.619+05:30,RudderLabs JavaScript SDK,820,/assets,Not received,1zPDwwVTM2IViEcrnPu1ijq5MB9,ip_f9379a19ba,360,Invest in non-market linked investment opportunities,2026-05-07T21:44:07.261+05:30,13,2026-05-07T21:43:42.26+05:30,Phone,1725198,Unknown,$direct,4g,Mobile App,Not received,Android,https://www.gripinvest.in/assets?type=bonds,https://www.gripinvest.in/assets?type=bonds,Chrome,Portrait,Not received,Not received,Not received,com.rudderlabs.javascript,GMT+0530,Haryana,RudderLabs JavaScript SDK,,asset_search_empty_state,3.11.17,Not received,Not received,3.11.17,2026-05-07T21:43:42.246+05:30,Bharti Airtel Ltd. AS for GPRS Service,ip_f9379a19ba,Javascript,IPv4,Not received,npm,1778170348920.0,Asia/Kolkata,/assets,2026-05-07T21:44:07.247+05:30,cfa64ff5-7d51-4af4-a99f-0760a8264ff3,"Mozilla/5.0 (Linux; Android 13; TECNO KI7 Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.111 Mobile Safari/537.36",0,Rohtak,,,,,,True,True,True,True,,,,,,
Not received,3.0,Highways ,bonds,Not received,ip_f9379a19ba,no-context,2c15c785-631d-4592-8db6-7bc52f6a9f48,India,IN,/discover,Not received,360,web,Not received,,?type=bonds,1zPBioi9zJvy4kIey0DcD3upWe6,Not received,en-US,$direct,Not received,525,POSTGRES,,asset_search_empty_state,2026-05-07T22:00:32.619+05:30,RudderLabs JavaScript SDK,820,/assets,Not received,1zPDwwVTM2IViEcrnPu1ijq5MB9,ip_f9379a19ba,360,Invest in non-market linked investment opportunities,2026-05-07T21:44:10.479+05:30,9,2026-05-07T21:43:30.686+05:30,Phone,1725198,Unknown,$direct,4g,Mobile App,Not received,Android,https://www.gripinvest.in/assets?type=bonds,https://www.gripinvest.in/assets?type=bonds,Chrome,Portrait,Not received,Not received,Not received,com.rudderlabs.javascript,GMT+0530,Haryana,RudderLabs JavaScript SDK,,asset_search_empty_state,3.11.17,Not received,Not received,3.11.17,2026-05-07T21:43:30.678+05:30,Bharti Airtel Ltd. AS for GPRS Service,ip_f9379a19ba,Javascript,IPv4,Not received,npm,1778170348920.0,Asia/Kolkata,/assets,2026-05-07T21:44:10.471+05:30,cfa64ff5-7d51-4af4-a99f-0760a8264ff3,"Mozilla/5.0 (Linux; Android 13; TECNO KI7 Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.111 Mobile Safari/537.36",0,Rohtak,,,,,,True,True,True,True,,,,,,
Not received,3.0,Highwa,bonds,Not received,ip_f9379a19ba,no-context,6bd3a225-4b25-4761-9b6d-75ea30012cb3,India,IN,/discover,Not received,360,web,Not received,,?type=bonds,1zPBioi9zJvy4kIey0DcD3upWe6,Not received,en-US,$direct,Not received,525,POSTGRES,,asset_search_empty_state,2026-05-07T22:00:32.619+05:30,RudderLabs JavaScript SDK,820,/assets,Not received,1zPDwwVTM2IViEcrnPu1ijq5MB9,ip_f9379a19ba,360,Invest in non-market linked investment opportunities,2026-05-07T21:44:11.147+05:30,6,2026-05-07T21:43:29.073+05:30,Phone,1725198,Unknown,$direct,4g,Mobile App,Not received,Android,https://www.gripinvest.in/assets?type=bonds,https://www.gripinvest.in/assets?type=bonds,Chrome,Portrait,Not received,Not received,Not received,com.rudderlabs.javascript,GMT+0530,Haryana,RudderLabs JavaScript SDK,,asset_search_empty_state,3.11.17,Not received,Not received,3.11.17,2026-05-07T21:43:29.065+05:30,Bharti Airtel Ltd. AS for GPRS Service,ip_f9379a19ba,Javascript,IPv4,Not received,npm,1778170348920.0,Asia/Kolkata,/assets,2026-05-07T21:44:11.139+05:30,cfa64ff5-7d51-4af4-a99f-0760a8264ff3,"Mozilla/5.0 (Linux; Android 13; TECNO KI7 Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.111 Mobile Safari/537.36",0,Rohtak,,,,,,True,True,True,True,,,,,,
Not received,3.0,Highway,bonds,Not received,ip_fde02620f5,no-context,17e20ec1-bbb1-4df4-bd73-efed528dea96,India,IN,/discover,Not received,360,web,Not received,,?type=bonds,1zPBioi9zJvy4kIey0DcD3upWe6,Not received,en-US,$direct,Not received,525,POSTGRES,,asset_search_empty_state,2026-05-08T21:30:26.115+05:30,RudderLabs JavaScript SDK,820,/assets,Not received,1zPDwwVTM2IViEcrnPu1ijq5MB9,ip_fde02620f5,360,Invest in non-market linked investment opportunities,2026-05-08T21:04:22.511+05:30,7,2026-05-08T21:04:16.297+05:30,Phone,1725198,Unknown,$direct,4g,Mobile App,Not received,Android,https://www.gripinvest.in/assets?type=bonds,https://www.gripinvest.in/assets?type=bonds,Chrome,Portrait,Not received,Not received,Not received,com.rudderlabs.javascript,GMT+0530,Haryana,RudderLabs JavaScript SDK,,asset_search_empty_state,3.11.17,Not received,Not received,3.11.17,2026-05-07T21:44:05.581+05:30,Bharti Airtel Ltd. AS for GPRS Service,ip_f9379a19ba,Javascript,IPv4,Not received,npm,1778170348920.0,Asia/Kolkata,/assets,2026-05-07T21:44:11.795+05:30,cfa64ff5-7d51-4af4-a99f-0760a8264ff3,"Mozilla/5.0 (Linux; Android 13; TECNO KI7 Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.111 Mobile Safari/537.36",0,Rohtak,,,,,,True,True,True,True,,,,,,
Not received,3.0,Highways invit,bonds,Not received,ip_f9379a19ba,no-context,ab36bfc0-e2a9-4354-af68-577facb6b54e,India,IN,/discover,Not received,360,web,Not received,,?type=bonds,1zPBioi9zJvy4kIey0DcD3upWe6,Not received,en-US,$direct,Not received,525,POSTGRES,,asset_search_empty_state,2026-05-07T22:00:32.619+05:30,RudderLabs JavaScript SDK,820,/assets,Not received,1zPDwwVTM2IViEcrnPu1ijq5MB9,ip_f9379a19ba,360,Invest in non-market linked investment opportunities,2026-05-07T21:44:25.71+05:30,14,2026-05-07T21:43:42.814+05:30,Phone,1725198,Unknown,$direct,4g,Mobile App,Not received,Android,https://www.gripinvest.in/assets?type=bonds,https://www.gripinvest.in/assets?type=bonds,Chrome,Portrait,Not received,Not received,Not received,com.rudderlabs.javascript,GMT+0530,Haryana,RudderLabs JavaScript SDK,,asset_search_empty_state,3.11.17,Not received,Not received,3.11.17,2026-05-07T21:43:42.806+05:30,Bharti Airtel Ltd. AS for GPRS Service,ip_f9379a19ba,Javascript,IPv4,Not received,npm,1778170348920.0,Asia/Kolkata,/assets,2026-05-07T21:44:25.702+05:30,cfa64ff5-7d51-4af4-a99f-0760a8264ff3,"Mozilla/5.0 (Linux; Android 13; TECNO KI7 Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.111 Mobile Safari/537.36",0,Rohtak,,,,,,True,True,True,True,,,,,,
Not received,3.0,Mut,bonds,Not received,ip_beae967a3b,no-context,776bd938-a5d4-4a6e-b071-2f61b6f04bd3,India,IN,/portfolio,Not received,390,web,Not received,www.gripinvest.in,,1zPBioi9zJvy4kIey0DcD3upWe6,Not received,en-IN,$direct,Not received,753,POSTGRES,,asset_search_empty_state,2026-05-07T22:00:32.619+05:30,RudderLabs JavaScript SDK,844,/assets,ET money,1zPDwwVTM2IViEcrnPu1ijq5MB9,ip_beae967a3b,390,Invest in non-market linked investment opportunities,2026-05-07T21:48:26.39+05:30,3,2026-05-07T21:48:26.301+05:30,Phone,1041478,Unknown,https://www.gripinvest.in/external-ui/d0982179-653c-4d8b-a336-2b624418a2d8?partner_id=PAR00394IFA&utm_source=ET+money&utm_medium=connect&utm_campaign=gc,Unknown,Website,Not received,iOS,https://www.gripinvest.in/assets,https://www.gripinvest.in/assets,Unknown,Portrait,gc,Not received,connect,com.rudderlabs.javascript,GMT+0530,Telangana,RudderLabs JavaScript SDK,,asset_search_empty_state,3.11.17,Not received,Not received,3.11.17,2026-05-07T21:48:26.3+05:30,"Bharti Airtel Ltd., Telemedia Services",ip_beae967a3b,Javascript,IPv4,Not received,npm,1778170630660.0,Asia/Kolkata,/assets,2026-05-07T21:48:26.389+05:30,9167eea9-2ce1-4467-bcde-1c903236143a,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",0,Hyderabad,?partner_id=PAR00394IFA&utm_source=ET+money&utm_medium=connect&utm_campaign=gc,ET money,WNL0UXIX,394.0,,True,True,True,True,WNL0UXIX,394.0,ET money,,,
Not received,2.0,Chola,bonds,Not received,ip_3d096d82a8,no-context,4417e71b-3950-4d51-8ea0-017604a88004,India,IN,/discover,Not received,360,web,Not received,app.digio.in,?type=bonds,1zPBioi9zJvy4kIey0DcD3upWe6,Not received,en-IN,https://www.gripinvest.in/discover?uid=1829795,Not received,503,POSTGRES,www.gripinvest.in,asset_search_empty_state,2026-05-07T22:00:32.619+05:30,RudderLabs JavaScript SDK,800,/assets,Not received,1zPDwwVTM2IViEcrnPu1ijq5MB9,ip_3d096d82a8,360,Invest in non-market linked investment opportunities,2026-05-07T21:49:48.286+05:30,5,2026-05-07T21:51:48.588+05:30,Phone,1829795,Unknown,https://app.digio.in/,4g,Mobile App,Not received,Android,https://www.gripinvest.in/assets?type=bonds,https://www.gripinvest.in/assets?type=bonds,Chrome,Portrait,Not received,Not received,Not received,com.rudderlabs.javascript,GMT+0530,Tamil Nadu,RudderLabs JavaScript SDK,,asset_search_empty_state,3.11.17,Not received,Not received,3.11.17,2026-05-07T21:51:48.585+05:30,Bharti Airtel Ltd. AS for GPRS Service,ip_3d096d82a8,Javascript,IPv4,Not received,npm,1778169931852.0,Asia/Kolkata,/assets,2026-05-07T21:49:48.283+05:30,e3075755-c5ef-4bae-8183-97cc55814486,"Mozilla/5.0 (Linux; Android 12; CPH2127 Build/RKQ1.211119.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.137 Mobile Safari/537.36",0,Chennai,,,,,,True,True,False,False,,,,,,
Not received,3.0,Sbl,bonds,Not received,ip_7ff016b5eb,no-context,eaf35caa-81f6-489d-a010-07587e98444f,India,IN,/user-kyc,Not received,420,web,Not received,www.gripinvest.in,,1zPBioi9zJvy4kIey0DcD3upWe6,Not received,en-US,https://www.paisabazaar.com/,Not received,477,POSTGRES,www.paisabazaar.com,asset_search_empty_state,2026-05-07T22:00:32.619+05:30,RudderLabs JavaScript SDK,934,/assets,Paisa Bazaar,1zPDwwVTM2IViEcrnPu1ijq5MB9,ip_7ff016b5eb,420,Invest in non-market linked investment opportunities,2026-05-07T21:59:46.423+05:30,3,2026-05-07T21:59:45.605+05:30,Phone,1844337,Unknown,https://www.gripinvest.in/external-ui/1c1c567b-17c8-4985-89cc-1e08a459616a?partner_id=PAI00361GC&utm_source=Paisa+Bazaar&utm_medium=connect&utm_campaign=gc,4g,Website,Not received,Android,https://www.gripinvest.in/assets,https://www.gripinvest.in/assets,Chrome,Portrait,gc,Not received,connect,com.rudderlabs.javascript,GMT+0530,Haryana,RudderLabs JavaScript SDK,,asset_search_empty_state,3.11.17,Not received,Not received,3.11.17,2026-05-07T21:59:45.603+05:30,Reliance Jio Infocomm Limited,ip_7ff016b5eb,Javascript,IPv4,Not received,npm,1778170939557.0,Asia/Kolkata,/assets,2026-05-07T21:59:46.421+05:30,ed1e3507-af4a-47dc-8b77-0d83cc2473e5,"Mozilla/5.0 (Linux; Android 15; V2250 Build/AP3A.240905.015.A2; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/147.0.7727.137 Mobile Safari/537.36",0,Rohtak,?partner_id=PAI00361GC&utm_source=Paisa+Bazaar&utm_medium=connect&utm_campaign=gc,Paisa Bazaar,c119a403-600c-45e9-8601-21cd0dc55f05,361.0,,False,False,False,False,c119a403-600c-45e9-8601-21cd0dc55f05,361.0,Paisa Bazaar,,,
Not received,3.0,Kbn,bonds,Not received,ip_406ac009c9,no-context,1f33020a-c0ed-44fb-9eab-2790b702e8ea,India,IN,/discover,Not received,390,web,Not received,,,1zPBioi9zJvy4kIey0DcD3upWe6,Not received,en-IN,$direct,Not received,441,POSTGRES,,asset_search_empty_state,2026-05-07T22:30:16.556+05:30,RudderLabs JavaScript SDK,844,/assets,Not received,1zPDwwVTM2IViEcrnPu1ijq5MB9,ip_406ac009c9,390,Invest in non-market linked investment opportunities,2026-05-07T22:27:26.422+05:30,3,2026-05-07T22:27:26.348+05:30,Phone,582216,Unknown,$direct,Unknown,Mobile App,Not received,iOS,https://www.gripinvest.in/assets,https://www.gripinvest.in/assets,Unknown,Portrait,Not received,Not received,Not received,com.rudderlabs.javascript,GMT+0530,Karnataka,RudderLabs JavaScript SDK,,asset_search_empty_state,3.11.17,Not received,Not received,3.11.17,2026-05-07T22:27:26.348+05:30,Reliance Jio Infocomm Limited,ip_406ac009c9,Javascript,IPv4,Not received,npm,1778173035817.0,Asia/Kolkata,/assets,2026-05-07T22:27:26.422+05:30,29dcd89a-7bc2-4a13-9686-5ed7f41a2d5d,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",0,Bengaluru,,,,,,True,True,True,True,,,,,,
